SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,WINNER
KOREA,102,80,103,15,555,268,107,114,895,7,887,64,13,429,888,157,-1,350,777,119,BLUE,BLUE,BLUE,RED,BLUE
KOREA,102,120,268,147,235,517,150,429,163,234,113,107,166,15,350,163,7,62,895,78,RED,RED,RED,RED,RED
KOREA,59,48,517,119,25,157,103,246,888,81,8,78,13,111,523,888,39,68,895,157,BLUE,BLUE,BLUE,BLUE,RED
KOREA,113,163,246,523,223,268,78,887,119,76,150,60,58,429,888,555,119,76,236,-1,RED,RED,RED,RED,RED
KOREA,102,131,13,119,111,163,221,429,895,78,24,62,7,15,350,91,555,76,-1,-1,RED,BLUE,BLUE,BLUE,BLUE
KOREA,777,254,517,221,875,119,-1,-1,-1,350,79,131,157,15,555,119,9,895,7,-1,RED,BLUE,BLUE,BLUE,BLUE
KOREA,23,163,517,111,523,76,119,-1,22,895,887,48,234,429,888,157,895,268,68,55,BLUE,RED,RED,RED,RED
KOREA,64,246,142,15,888,119,76,-1,777,-1,79,234,7,429,22,163,895,-1,150,-1,RED,RED,BLUE,BLUE,RED
KOREA,164,131,157,429,888,76,895,555,268,163,24,78,517,360,32,200,895,119,-1,-1,RED,BLUE,BLUE,BLUE,BLUE
KOREA,114,91,79,429,32,157,888,221,163,41,887,234,517,119,235,895,68,76,555,246,BLUE,BLUE,RED,RED,RED
KOREA,78,150,517,81,12,429,-1,86,64,-1,122,76,234,360,111,236,221,39,163,-1,RED,RED,RED,RED,RED
KOREA,41,120,127,119,350,888,163,234,517,-1,266,78,246,523,32,142,895,888,711,-1,RED,BLUE,RED,BLUE,BLUE
KOREA,114,246,134,15,43,41,78,221,895,142,85,234,517,523,111,119,91,-1,163,76,RED,BLUE,RED,RED,BLUE
KOREA,126,33,523,134,12,15,55,119,62,68,887,254,163,429,555,-1,-1,24,15,246,RED,RED,BLUE,BLUE,BLUE
KOREA,517,62,777,96,117,895,-1,429,29,-1,58,80,163,236,267,22,119,78,55,30,RED,RED,RED,RED,RED
KOREA,14,76,39,429,412,7,22,236,268,64,41,78,103,119,555,55,15,30,-1,91,RED,RED,BLUE,BLUE,BLUE
KOREA,79,234,112,15,350,429,555,150,711,119,268,80,7,221,147,888,55,-1,-1,119,RED,RED,RED,RED,RED
KOREA,114,62,268,350,221,78,-1,267,58,429,113,234,163,15,117,91,429,119,887,107,RED,RED,BLUE,RED,BLUE
KOREA,122,62,268,15,350,267,163,119,41,78,84,254,112,29,40,555,429,-1,236,887,RED,RED,BLUE,BLUE,BLUE
KOREA,3,62,163,110,111,20,429,24,119,-1,887,56,517,236,267,68,429,555,895,55,BLUE,RED,BLUE,BLUE,BLUE
KOREA,24,238,13,429,888,200,62,119,7,163,154,78,103,15,432,62,119,267,777,55,BLUE,BLUE,BLUE,BLUE,RED
KOREA,113,78,142,81,43,777,-1,24,53,888,102,48,134,235,64,15,429,55,221,432,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,234,7,15,223,163,30,429,-1,20,68,107,103,110,888,78,163,58,119,62,BLUE,RED,BLUE,RED,RED
KOREA,266,163,112,221,350,119,30,78,114,157,122,238,103,202,53,55,429,15,895,67,RED,RED,BLUE,RED,RED
KOREA,58,64,711,895,888,78,234,268,119,55,887,91,777,147,22,7,119,429,78,-1,BLUE,BLUE,RED,RED,RED
KOREA,19,80,7,429,888,-1,78,-1,119,24,887,64,134,235,223,-1,55,-1,119,62,BLUE,BLUE,RED,BLUE,BLUE
KOREA,266,120,134,221,117,163,55,429,517,58,78,421,13,81,350,246,267,103,119,41,BLUE,BLUE,RED,BLUE,BLUE
KOREA,8,246,134,15,80,119,62,39,421,350,92,163,112,157,117,517,58,7,429,221,RED,RED,BLUE,RED,RED
KOREA,27,78,163,235,39,107,7,157,888,887,113,120,134,15,111,-1,895,107,68,119,RED,RED,RED,RED,RED
KOREA,122,234,163,236,267,41,-1,-1,157,221,79,121,103,523,111,55,888,68,221,895,RED,BLUE,BLUE,RED,RED
KOREA,113,76,234,119,497,517,221,41,268,236,432,30,777,15,150,200,111,78,429,895,RED,RED,BLUE,BLUE,RED
KOREA,64,62,7,15,350,-1,8,78,68,555,150,254,268,221,32,68,267,429,895,55,RED,RED,BLUE,RED,BLUE
KOREA,887,80,517,360,53,238,-1,15,-1,429,266,62,268,157,235,429,78,114,55,895,RED,BLUE,BLUE,RED,BLUE
KOREA,887,104,7,29,78,711,-1,119,267,55,92,64,163,360,555,-1,-1,58,15,-1,BLUE,RED,BLUE,BLUE,BLUE
KOREA,19,141,84,81,888,429,-1,266,163,55,58,131,157,15,875,429,68,7,-1,268,RED,RED,RED,RED,RED
KOREA,79,62,777,429,53,-1,163,254,7,119,114,234,517,110,888,55,350,163,15,268,RED,BLUE,BLUE,BLUE,BLUE
KOREA,58,64,7,523,888,39,119,429,163,55,84,131,777,236,267,15,221,-1,-1,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,154,141,7,67,497,429,119,777,221,55,113,203,268,15,888,-1,163,887,26,-1,RED,RED,BLUE,BLUE,RED
KOREA,41,163,777,221,350,7,68,429,246,55,268,64,84,202,80,78,119,53,-1,55,RED,RED,RED,RED,RED
KOREA,84,203,523,7,64,11,-1,76,-1,235,84,234,245,81,117,11,35,777,238,131,RED,RED,BLUE,BLUE,RED
KOREA,268,62,163,81,246,888,133,74,114,22,516,80,7,523,350,55,429,133,166,221,RED,BLUE,RED,RED,RED
KOREA,268,254,13,236,267,91,163,-1,887,429,25,157,517,15,350,429,120,119,-1,58,RED,BLUE,BLUE,BLUE,RED
KOREA,887,104,84,221,497,105,68,-1,119,55,78,234,268,15,350,41,111,267,120,429,RED,RED,BLUE,RED,RED
KOREA,58,59,84,523,53,68,-1,163,429,-1,517,64,13,15,350,24,429,246,887,78,BLUE,RED,BLUE,RED,RED
KOREA,887,80,517,360,526,166,429,78,107,221,85,5,268,81,350,24,119,246,-1,15,BLUE,RED,BLUE,BLUE,RED
KOREA,887,421,268,429,888,777,-1,350,517,76,8,234,163,15,89,119,-1,39,-1,-1,RED,RED,BLUE,BLUE,RED
KOREA,876,200,517,81,235,429,91,555,777,350,887,64,142,15,111,234,119,429,895,105,RED,RED,RED,RED,RED
KOREA,64,59,163,222,111,888,7,895,429,-1,58,80,711,15,12,-1,895,119,89,887,RED,RED,BLUE,BLUE,BLUE
KOREA,266,62,3,221,350,429,33,-1,200,234,80,10,13,15,43,246,24,163,887,119,RED,RED,BLUE,RED,RED
KOREA,24,163,39,235,223,68,120,7,221,429,164,30,234,523,888,895,-1,268,-1,-1,BLUE,RED,RED,RED,RED
KOREA,887,76,92,119,111,888,7,268,163,-1,516,131,39,202,12,7,429,41,895,-1,RED,RED,BLUE,BLUE,BLUE
KOREA,92,254,163,221,497,888,15,58,895,429,85,62,7,119,53,55,-1,895,-1,22,RED,RED,BLUE,RED,RED
KOREA,887,163,246,110,22,-1,119,7,-1,429,85,62,103,15,888,895,-1,-1,429,-1,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,777,120,246,30,12,91,350,103,119,429,517,234,163,15,117,203,157,350,221,24,RED,RED,BLUE,BLUE,RED
KOREA,102,48,13,350,221,119,163,114,888,777,41,62,112,15,111,895,236,7,68,429,RED,BLUE,RED,RED,RED
KOREA,69,234,517,429,22,163,7,84,127,235,166,131,238,119,888,127,895,78,555,24,BLUE,BLUE,BLUE,BLUE,RED
KOREA,114,64,163,15,888,39,555,268,91,895,10,234,42,498,497,221,35,-1,150,268,RED,RED,BLUE,RED,RED
KOREA,113,53,777,222,246,429,78,7,895,111,114,163,234,236,267,517,-1,268,221,58,BLUE,RED,RED,RED,RED
KOREA,58,245,555,15,111,-1,163,150,41,7,14,64,13,119,89,235,-1,163,888,895,BLUE,RED,BLUE,BLUE,BLUE
KOREA,113,200,517,64,235,119,895,-1,888,429,777,78,13,221,350,429,41,55,895,119,RED,BLUE,BLUE,RED,RED
KOREA,150,163,777,22,432,-1,-1,517,887,267,164,80,711,15,43,-1,58,78,221,429,RED,RED,BLUE,RED,RED
KOREA,58,76,234,15,43,119,-1,268,887,163,113,254,517,236,267,-1,429,-1,221,119,BLUE,RED,BLUE,BLUE,RED
KOREA,58,254,103,119,53,134,-1,429,15,887,102,59,163,523,223,78,555,-1,-1,429,RED,RED,RED,RED,RED
KOREA,164,64,7,498,497,119,-1,429,555,238,58,60,711,110,80,163,555,887,78,15,RED,RED,RED,RED,RED
KOREA,58,60,711,236,267,887,78,429,555,163,164,64,7,15,497,163,119,238,114,429,RED,RED,RED,BLUE,BLUE
KOREA,150,64,7,221,555,-1,78,119,887,-1,58,254,268,15,111,-1,-1,68,119,429,RED,BLUE,RED,RED,RED
KOREA,58,64,517,117,221,887,78,119,163,236,113,131,555,15,111,-1,7,350,429,24,RED,RED,RED,BLUE,RED
KOREA,268,62,157,115,555,429,58,15,119,76,113,131,777,360,875,887,350,2,238,20,BLUE,RED,BLUE,RED,BLUE
KOREA,150,107,517,895,12,429,62,-1,163,78,58,91,268,15,79,163,68,119,429,887,RED,RED,RED,RED,RED
KOREA,154,64,157,429,111,350,15,7,163,114,58,254,268,236,267,163,777,119,887,246,RED,RED,NONE,RED,RED
KOREA,91,58,103,145,98,117,131,887,81,122,420,234,517,110,101,25,-1,11,895,360,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,58,254,163,145,12,887,91,429,119,35,79,120,39,15,350,24,268,517,7,236,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,85,78,517,236,267,-1,103,429,68,221,24,131,58,157,875,-1,777,-1,350,555,RED,RED,BLUE,RED,BLUE
KOREA,24,64,517,221,111,30,-1,-1,-1,203,887,5,163,429,875,107,55,91,350,119,RED,RED,RED,RED,RED
KOREA,92,102,236,267,517,7,429,58,76,119,113,62,84,110,117,78,15,-1,429,238,RED,RED,BLUE,RED,RED
KOREA,114,78,142,110,223,163,58,119,41,429,150,421,517,202,497,55,15,350,-1,24,RED,RED,BLUE,BLUE,RED
KOREA,266,76,157,119,111,68,7,-1,429,221,268,64,711,15,12,246,114,-1,107,429,BLUE,RED,BLUE,BLUE,BLUE
KOREA,58,163,39,110,888,-1,221,24,119,429,114,5,268,523,111,166,236,76,429,119,RED,RED,BLUE,BLUE,BLUE
KOREA,8,80,711,119,555,91,888,76,68,429,24,163,246,110,53,78,76,15,-1,157,BLUE,RED,BLUE,BLUE,BLUE
KOREA,24,131,157,81,43,7,-1,517,429,-1,887,203,58,119,223,421,68,236,350,76,BLUE,RED,RED,RED,BLUE
KOREA,44,203,711,523,111,78,24,-1,517,429,777,64,13,221,350,107,78,-1,-1,555,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,68,78,517,523,888,157,119,234,163,887,3,203,13,236,22,429,24,268,111,555,RED,RED,BLUE,RED,BLUE
KOREA,150,80,7,236,350,-1,107,429,246,119,517,234,711,51,267,107,78,246,555,119,BLUE,RED,BLUE,RED,RED
KOREA,114,60,91,523,53,78,79,429,517,163,10,80,92,432,115,267,15,163,24,429,BLUE,RED,RED,RED,RED
KOREA,266,80,711,429,555,91,-1,517,246,268,113,78,163,221,350,119,887,150,246,15,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,150,163,3,15,497,429,203,24,119,76,39,777,78,221,350,60,429,246,166,-1,BLUE,RED,BLUE,BLUE,BLUE
KOREA,166,76,58,429,32,119,24,15,268,421,41,246,517,221,888,30,-1,119,163,7,BLUE,RED,BLUE,BLUE,RED
KOREA,117,234,84,81,223,238,888,91,41,429,68,59,245,15,350,78,163,119,887,22,RED,RED,BLUE,RED,RED
KOREA,114,78,163,81,68,497,238,267,85,119,266,64,268,15,888,7,429,119,350,246,BLUE,NONE,NONE,NONE,BLUE
KOREA,150,62,268,523,888,350,39,-1,163,-1,114,76,157,429,22,119,15,163,7,85,BLUE,RED,RED,RED,RED
KOREA,84,234,517,15,888,119,887,163,68,238,164,107,711,236,267,78,62,429,119,163,RED,RED,RED,RED,RED
KOREA,516,104,268,145,555,887,-1,166,64,429,114,107,163,360,59,24,517,429,119,221,RED,RED,BLUE,RED,BLUE
KOREA,266,62,268,15,888,78,119,234,429,163,113,91,517,523,22,711,429,78,887,86,BLUE,RED,RED,RED,BLUE
KOREA,114,64,13,15,888,119,-1,-1,142,429,887,62,517,236,267,238,163,78,119,429,RED,RED,BLUE,RED,RED
KOREA,58,76,517,523,111,887,429,120,238,350,266,234,163,15,12,-1,119,20,33,-1,BLUE,BLUE,RED,BLUE,BLUE
KOREA,8,268,78,119,22,429,150,48,234,236,13,60,39,523,888,163,429,7,236,-1,BLUE,RED,RED,RED,RED
KOREA,23,234,142,221,53,119,78,429,68,-1,887,203,268,15,555,114,246,76,429,119,RED,RED,RED,RED,RED
KOREA,887,80,163,236,267,895,429,-1,119,-1,24,62,103,221,350,119,-1,-1,895,-1,BLUE,RED,RED,RED,RED
KOREA,268,80,777,236,267,163,78,555,30,429,113,48,13,15,350,246,429,-1,888,-1,RED,RED,BLUE,RED,RED
KOREA,517,876,91,15,555,119,221,895,429,7,887,120,523,67,497,76,119,24,236,163,BLUE,RED,RED,RED,RED
KOREA,8,421,163,523,235,15,350,555,-1,103,887,62,7,222,223,555,24,78,119,200,RED,RED,BLUE,BLUE,RED
KOREA,516,254,711,110,111,887,112,429,-1,24,517,163,78,119,555,429,76,15,268,68,RED,RED,RED,RED,RED
KOREA,64,76,517,29,497,163,78,236,15,24,150,200,429,84,888,421,166,221,246,111,RED,RED,BLUE,RED,BLUE
KOREA,39,104,36,429,888,119,114,15,895,68,887,64,3,81,22,24,78,163,254,15,RED,RED,BLUE,RED,RED
KOREA,58,163,238,523,111,105,24,101,234,119,266,200,69,236,497,15,76,119,777,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,84,120,105,221,497,78,163,-1,236,7,887,113,777,15,432,711,23,350,119,429,RED,RED,RED,RED,RED
KOREA,58,30,163,429,111,78,-1,24,350,76,223,64,68,119,555,120,107,150,887,76,BLUE,RED,RED,BLUE,BLUE
KOREA,58,64,163,429,555,-1,119,78,24,30,68,5,39,360,111,350,887,35,78,91,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,234,68,15,555,246,429,119,24,268,150,64,117,18,43,78,112,5,-1,20,RED,RED,BLUE,BLUE,BLUE
KOREA,887,80,13,523,111,91,238,119,555,24,133,163,58,429,888,78,350,54,7,22,BLUE,RED,BLUE,BLUE,BLUE
KOREA,23,64,268,221,350,429,30,91,555,200,887,234,517,523,432,24,-1,-1,163,78,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,131,157,221,350,163,429,33,76,120,79,9,777,236,267,104,166,555,429,120,BLUE,BLUE,BLUE,BLUE,RED
KOREA,887,234,246,15,43,24,555,421,141,7,114,203,163,429,888,120,166,-1,78,119,RED,RED,BLUE,BLUE,RED
KOREA,887,421,711,15,43,24,350,111,76,238,150,64,268,145,555,429,163,84,888,895,RED,RED,BLUE,BLUE,BLUE
KOREA,79,48,163,15,350,555,-1,41,24,30,887,78,268,221,22,895,24,-1,429,55,BLUE,BLUE,RED,BLUE,BLUE
KOREA,887,72,777,15,555,119,517,24,76,58,85,48,84,29,22,-1,350,163,7,429,RED,BLUE,BLUE,RED,BLUE
KOREA,150,163,268,15,111,24,119,350,-1,-1,517,62,39,221,12,-1,246,267,80,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,266,64,134,15,117,421,895,-1,114,119,150,163,91,221,111,-1,429,268,119,24,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,50,200,38,119,555,350,266,147,888,120,75,203,8,51,22,24,360,84,53,246,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,9,8,119,875,888,84,114,147,203,555,421,221,51,39,203,11,350,777,53,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,266,200,1,360,113,246,55,238,91,114,92,78,38,81,43,30,888,157,67,777,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,27,421,74,119,111,35,350,268,103,157,68,238,163,25,51,235,84,246,555,888,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,516,131,104,523,43,200,221,203,266,127,887,238,84,119,235,157,888,200,246,56,BLUE,BLUE,BLUE,BLUE,RED
NORTH AMERICA,24,48,350,15,68,147,235,28,30,238,2,254,711,18,44,22,888,119,154,246,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,518,64,18,15,40,147,888,29,114,9,82,203,61,119,412,163,141,27,350,92,RED,RED,RED,RED,RED
NORTH AMERICA,518,64,50,21,22,240,91,517,114,141,875,33,163,119,412,350,107,92,888,141,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,104,33,30,222,117,91,24,119,147,141,518,78,112,15,432,888,114,157,62,555,BLUE,RED,RED,RED,RED
NORTH AMERICA,2,76,55,266,22,350,518,888,157,107,78,163,142,18,32,122,119,15,38,200,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,27,421,43,67,40,15,114,107,9,888,86,78,55,145,111,157,119,20,15,9,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,266,60,45,67,12,141,119,39,875,221,31,131,41,81,111,8,119,238,154,888,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,83,20,7,15,412,888,131,555,114,62,41,245,121,21,117,62,23,119,84,517,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,154,163,22,53,203,114,15,246,39,518,254,517,119,555,234,15,41,888,62,RED,RED,RED,RED,RED
NORTH AMERICA,58,234,163,360,412,147,15,122,53,119,92,876,777,29,16,53,888,133,112,9,BLUE,BLUE,BLUE,BLUE,RED
NORTH AMERICA,58,141,517,15,40,107,268,147,78,238,74,35,236,119,12,888,-1,163,91,104,BLUE,RED,RED,RED,RED
NORTH AMERICA,54,9,8,119,555,78,777,24,38,888,164,131,517,81,43,895,91,114,246,62,RED,BLUE,BLUE,BLUE,RED
NORTH AMERICA,74,141,91,115,111,350,54,200,15,888,150,28,246,236,89,517,23,555,-1,350,RED,RED,RED,RED,RED
NORTH AMERICA,32,11,166,147,85,238,62,888,15,360,23,131,246,236,526,555,268,54,29,114,RED,RED,RED,RED,RED
NORTH AMERICA,2,76,41,81,350,888,238,53,-1,119,114,104,38,22,235,9,234,238,119,150,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,516,200,74,360,37,555,112,23,122,27,68,121,13,119,147,9,111,103,203,888,RED,RED,RED,RED,BLUE
NORTH AMERICA,58,28,19,236,37,41,203,23,555,141,122,246,517,221,57,223,15,163,119,114,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,67,120,8,236,267,23,555,203,112,54,164,245,38,360,134,104,119,15,55,157,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,150,245,91,236,43,517,104,23,127,119,86,203,112,15,267,104,246,50,119,114,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,86,163,55,202,16,119,53,157,166,164,240,104,517,236,412,23,268,114,77,350,BLUE,RED,RED,RED,RED
NORTH AMERICA,517,62,43,236,267,200,350,23,203,119,98,421,84,221,40,114,53,157,78,77,RED,BLUE,RED,RED,RED
NORTH AMERICA,98,141,112,81,350,24,53,203,895,246,84,5,55,236,235,8,234,238,203,23,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,266,246,134,236,267,29,-1,107,28,62,92,203,7,119,164,121,147,163,350,131,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,236,234,163,119,43,555,38,203,161,-1,41,104,134,21,53,429,114,23,350,55,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,150,13,78,236,267,23,48,53,26,114,2,82,131,15,117,350,555,114,-1,517,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,48,238,127,236,267,114,9,28,412,23,223,203,517,523,888,350,-1,268,895,112,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,68,78,91,119,37,240,517,238,203,62,92,77,43,222,134,114,268,21,23,147,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,875,154,246,119,32,44,234,25,104,114,62,28,58,21,40,104,23,24,157,12,RED,BLUE,NONE,RED,RED
NORTH AMERICA,875,163,41,236,134,21,119,23,114,62,268,2,103,360,80,166,350,895,147,15,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,2,163,777,236,267,23,245,84,107,555,74,62,157,360,53,350,9,23,81,221,RED,BLUE,BLUE,RED,RED
NORTH AMERICA,777,60,246,236,267,163,350,120,119,114,8,131,238,81,40,7,888,53,150,203,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,200,79,268,147,555,23,119,38,235,114,84,238,55,15,117,53,114,141,8,23,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,122,54,777,74,432,107,17,888,555,77,82,200,39,236,267,141,114,246,23,203,RED,BLUE,BLUE,RED,BLUE
NORTH AMERICA,266,131,157,21,53,888,23,7,120,107,2,48,517,360,111,888,9,29,350,107,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,41,245,268,202,22,555,350,234,114,203,92,141,13,163,43,38,107,7,91,23,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,41,80,136,145,555,7,-1,203,-1,-1,516,246,517,147,26,55,107,114,120,119,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,24,497,163,29,121,7,30,888,106,-1,114,59,50,15,22,41,-1,-1,39,555,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,240,876,246,222,37,235,114,7,20,119,84,44,67,523,432,7,54,-1,104,555,RED,NONE,RED,RED,RED
NORTH AMERICA,23,44,517,119,22,111,-1,268,157,63,86,104,7,360,497,164,777,157,203,555,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,113,91,157,523,37,24,-1,119,7,107,84,80,50,15,43,119,-1,246,114,517,RED,RED,RED,RED,RED
NORTH AMERICA,106,876,61,157,99,11,350,114,200,82,150,79,84,145,497,163,350,711,15,-1,BLUE,BLUE,NONE,BLUE,BLUE
NORTH AMERICA,62,64,84,17,238,157,2,25,11,200,64,29,517,51,43,350,157,35,150,15,RED,RED,RED,BLUE,BLUE
NORTH AMERICA,27,28,238,21,350,11,555,114,-1,35,41,234,99,81,238,22,101,200,39,117,RED,RED,BLUE,RED,BLUE
NORTH AMERICA,266,104,777,30,235,203,119,141,67,24,516,80,55,221,53,119,114,78,89,166,RED,RED,RED,RED,RED
NORTH AMERICA,777,131,157,222,57,203,37,200,888,41,114,78,4,429,497,200,517,41,119,154,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,150,15,157,131,111,200,24,895,9,235,80,777,154,202,22,26,555,119,41,895,RED,RED,RED,RED,RED
NORTH AMERICA,82,234,517,429,53,15,895,203,119,24,68,91,50,81,12,350,777,235,104,203,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,114,62,163,115,432,9,350,30,104,28,24,78,38,221,147,245,37,-1,350,104,RED,RED,BLUE,RED,RED
NORTH AMERICA,114,98,69,360,3,200,-1,-1,350,895,102,887,81,119,555,15,25,350,122,11,RED,RED,RED,RED,RED
NORTH AMERICA,90,141,245,15,37,238,200,41,11,266,82,14,517,895,26,777,55,350,27,555,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,266,64,517,236,432,200,20,122,245,895,164,81,50,67,350,107,200,103,114,9,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,78,876,103,222,147,895,350,16,30,11,84,72,142,360,555,221,67,35,157,81,RED,RED,RED,RED,RED
NORTH AMERICA,85,62,92,81,147,104,103,86,17,22,79,28,246,157,40,895,350,163,104,23,RED,BLUE,BLUE,BLUE,RED
NORTH AMERICA,114,245,238,523,117,350,895,200,235,246,24,9,55,18,497,16,421,11,360,28,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,875,107,517,67,53,266,203,147,246,163,150,20,38,15,43,119,203,91,238,24,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,122,77,4,221,37,203,15,24,119,114,67,555,166,145,238,55,9,147,30,-1,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,41,64,79,15,22,23,203,350,32,29,92,20,163,895,1,-1,203,55,119,114,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,67,141,68,202,432,266,203,119,9,114,23,80,163,15,223,154,54,200,91,203,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,41,163,555,221,235,888,266,875,119,37,6,154,68,15,16,429,200,9,895,34,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,41,64,7,895,267,887,266,246,163,119,516,5,134,236,497,77,131,114,429,80,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,164,120,517,429,12,203,238,350,30,221,518,421,58,360,111,117,114,888,777,163,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,78,120,777,21,59,104,107,147,41,246,114,154,134,81,888,245,80,516,203,113,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,92,104,7,147,235,122,41,119,555,30,58,234,134,21,43,26,101,142,62,17,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,114,78,711,15,43,104,20,24,147,203,777,121,7,37,157,24,9,119,555,350,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,24,121,69,523,26,154,15,1,30,80,887,64,517,221,40,1,141,81,7,104,RED,RED,BLUE,RED,RED
NORTH AMERICA,41,154,517,119,40,555,876,-1,30,67,777,203,84,110,412,-1,7,104,888,78,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,24,77,127,236,267,163,246,203,17,28,78,62,7,21,16,246,3,203,122,166,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,104,517,119,555,163,77,62,84,11,432,106,99,235,875,236,268,107,203,164,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,24,28,157,22,147,141,163,17,104,45,92,91,7,110,53,26,246,9,55,17,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,166,68,157,29,555,246,55,-1,200,92,24,141,163,15,350,119,203,120,22,240,BLUE,BLUE,BLUE,BLUE,RED
NORTH AMERICA,266,2,517,221,350,30,114,163,29,157,240,104,3,69,22,142,26,114,111,147,RED,RED,BLUE,RED,RED
NORTH AMERICA,114,76,777,81,59,147,92,895,9,107,24,104,34,18,888,30,68,15,38,200,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,114,72,711,895,53,254,62,517,17,221,78,131,429,147,555,30,-1,421,350,122,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,122,35,127,222,40,62,221,114,517,29,24,141,142,81,26,238,157,-1,107,523,BLUE,RED,BLUE,RED,BLUE
NORTH AMERICA,92,64,7,429,555,58,119,30,112,9,122,11,157,15,497,114,246,350,119,62,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,266,91,245,81,143,29,555,7,58,107,164,28,777,119,350,200,92,246,107,203,BLUE,RED,RED,BLUE,RED
NORTH AMERICA,41,64,246,30,555,238,350,17,163,9,518,121,142,15,223,9,39,28,119,888,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,85,234,55,119,147,555,157,62,777,122,114,60,246,222,37,76,15,84,350,141,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,92,141,27,15,147,119,114,86,103,-1,122,42,104,145,40,114,555,895,-1,29,BLUE,RED,RED,RED,RED
